Impact

Hemorrhage - Bullet












[AOW] Chilling Mist Bullet
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Bullet
[DLC - Romina, Saint of the Bud] Bullet
[DLC - Romina, Saint of the Bud] Bullet
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack

[DLC - Romina, Saint of the Bud] Attack


[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack

[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
[DLC - Romina, Saint of the Bud] Attack
Bloodbone Arrow (Fletched) - Bullet
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Attack
[DLC - Curseblade Labirith] Bullet
[DLC - Curseblade Labirith] Bullet
[DLC - Curseblade Labirith] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack

[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Bullet

[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Bullet

[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Bullet
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack
[DLC - Midra, Lord of Frenzied Flame] Attack

[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Bullet
[DLC - Lamprey] Bullet

[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Attack
[DLC - Lamprey] Attack


[DLC - Lamprey] Bullet
[DLC - Lamprey] Bullet
[DLC - Lamprey] Bullet
[DLC - Lamprey] Bullet
[DLC - Lamprey] Bullet
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack



[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack
[DLC - Lamprey (Large)] Attack


[DLC - Lamprey (Large)] Bullet
[DLC - Lamprey (Large)] Bullet
[DLC - Lamprey (Large)] Bullet
[DLC - Lamprey (Large)] Bullet

[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Bullet
[DLC - Death Knight] Bullet
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Bullet
[DLC - Death Knight] Attack
[DLC - Death Knight] Bullet
[DLC - Death Knight] Attack
[DLC - Death Knight] Bullet
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Bullet

[DLC - Death Knight] Bullet
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack
[DLC - Death Knight] Attack

[DLC - Death Knight] Attack
[DLC - Death Knight] Bullet
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack

[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Attack
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet
[DLC - Bloodfiend] Bullet

[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Bullet
[DLC - Chief Bloodfiend] Attack
[DLC - Chief Bloodfiend] Bullet
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Bullet
[DLC - Gravebird] Attack
[DLC - Gravebird] Attack
[DLC - Gravebird] Bullet
[DLC - Gravebird] Attack
[DLC - Gravebird] Bullet
[DLC - Gravebird] Attack
[DLC - Gravebird] Bullet
[DLC - Gravebird] Attack
[DLC - Spirit Eel] Attack
[DLC - Spirit Eel] Attack
[DLC - Spirit Eel] Attack
[DLC - Spirit Eel] Attack
[DLC - Spirit Eel] Attack
[DLC - Spirit Eel] Attack
[DLC - Spirit Eel] Attack
[DLC - Spirit Eel] Attack
[DLC - Spirit Eel] Bullet
[DLC - Spirit Eel] Bullet
[DLC - Spirit Eel] Attack
[DLC - Bayle the Dread] Bullet


[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack

[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack

[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Bullet
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Bayle the Dread] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack

[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Bullet
[DLC - Messmer the Impaler] Attack
[DLC - Messmer the Impaler] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack

[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Bullet
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Messmer: Base Serpent] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack

[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack

[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack

[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Attack
[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Bullet


[DLC - Fire Knight] Bullet
[DLC - Fire Knight] Bullet



[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Attack
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Furnace Golem] Bullet
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Bullet
[DLC - Spider Scorpion] Bullet
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Bullet
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Bullet
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Attack
[DLC - Spider Scorpion] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet

[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack

[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Bullet


[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Bullet
Bolt Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Bullet
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
[DLC - Metyr, Mother of Fingers] Attack
